date,precipMM,DewPointC,DewPointF,FeelsLikeC,FeelsLikeF,HeatIndexC,HeatIndexF,WindChillC,WindChillF,WindGustKmph,WindGustMiles,cloudcover,humidity,pressure,pressureInches,tempC,tempF,time,uvIndex,visibility,visibilityMiles,weatherCode,winddirDegree,windspeedKmph,windspeedMiles
21-08-2009,0,20,68,26,78,26,78,23,74,15,9,22,83,1012,30,26,79,24,6,10,6,113,145,11,7
22-08-2009,0.6,21,70,26,79,26,79,24,75,19,12,36,84,1012,30,27,81,24,6,10,6,116,132,13,8
23-08-2009,0.3,21,69,27,80,27,80,24,76,20,13,35,80,1012,30,27,81,24,6,10,6,116,125,15,9
24-08-2009,0,20,68,26,80,26,80,24,76,20,12,19,76,1012,30,28,83,24,6,10,6,113,128,14,9
25-08-2009,0.1,20,67,26,80,26,80,24,76,19,12,30,76,1012,30,28,82,24,6,10,6,113,127,13,8
26-08-2009,0,20,67,27,80,27,80,25,76,18,11,24,74,1012,30,28,83,24,6,10,6,113,125,13,8
27-08-2009,0,20,68,27,80,27,80,25,76,17,11,8,75,1012,30,29,84,24,6,10,6,113,132,12,8
28-08-2009,0,20,68,27,80,27,80,25,76,14,9,5,76,1012,30,29,84,24,6,10,6,113,130,10,6
29-08-2009,0,20,67,26,79,26,79,24,75,22,13,8,78,1013,30,28,82,24,6,10,6,113,128,16,10
30-08-2009,0,20,69,27,80,27,80,24,76,21,13,33,80,1012,30,29,84,24,6,10,6,113,130,15,9
31-08-2009,0,21,70,27,81,27,81,25,77,18,11,41,82,1013,30,28,83,24,6,10,6,116,138,14,9
1-9-2009,0,21,69,26,79,26,79,24,75,15,9,47,83,1013,30,27,81,24,6,10,6,116,154,11,7
2-9-2009,0,21,69,26,78,26,78,24,75,15,9,57,84,1012,30,26,79,24,6,10,6,116,150,11,7
3-9-2009,0.1,21,70,27,80,27,80,24,76,17,10,51,83,1011,30,27,81,24,6,10,6,116,140,12,8
4-9-2009,3.4,22,72,27,81,27,81,25,76,16,10,53,85,1012,30,27,80,24,6,10,5,116,152,11,7
5-9-2009,0.1,21,70,27,81,27,81,25,77,18,11,34,82,1012,30,28,82,24,6,10,6,113,127,13,8
6-9-2009,0.2,21,70,27,80,27,80,24,76,21,13,23,81,1012,30,27,81,24,6,10,6,113,136,16,10
7-9-2009,0,21,70,27,80,27,80,24,76,18,11,15,82,1012,30,28,82,24,6,10,6,113,141,13,8
8-9-2009,0.1,21,71,27,81,27,81,25,77,18,11,29,82,1012,30,29,84,24,6,10,6,113,135,13,8
9-9-2009,0.7,22,72,27,81,27,81,25,77,15,10,44,85,1012,30,27,81,24,6,10,6,116,146,12,7
10-9-2009,0,22,72,28,82,28,82,25,77,13,8,43,83,1011,30,28,82,24,6,10,6,113,149,10,6
11-9-2009,0,22,72,28,83,28,83,26,78,14,9,22,82,1012,30,29,84,24,7,10,6,113,141,10,6
12-9-2009,2.2,22,72,28,82,28,82,25,78,19,12,35,84,1013,30,28,82,24,7,9,5,113,136,14,9
13-09-2009,0.2,21,70,27,81,27,81,25,77,24,15,18,80,1013,30,29,83,24,7,10,6,113,132,17,11
14-09-2009,2.5,22,72,28,82,28,82,25,77,22,14,31,83,1012,30,29,84,24,7,10,6,113,130,16,10
15-09-2009,6.7,22,72,28,82,28,82,25,77,20,12,41,87,1011,30,27,81,24,6,9,5,116,139,14,9
16-09-2009,6.7,22,72,27,81,27,81,25,76,23,14,47,87,1011,30,27,81,24,6,10,5,116,128,16,10
17-09-2009,3.4,22,72,27,81,27,81,25,76,19,12,45,88,1012,30,27,80,24,5,10,6,119,134,14,9
18-09-2009,4.2,22,72,27,81,27,81,24,76,18,11,42,88,1013,30,27,81,24,5,10,6,119,137,12,8
19-09-2009,0.9,21,70,26,79,26,79,24,75,16,10,42,86,1013,30,27,81,24,5,10,6,176,153,12,7
20-09-2009,0,20,69,26,78,26,78,23,74,14,9,26,84,1014,30,26,80,24,6,10,6,113,166,10,6
21-09-2009,0,20,68,25,76,25,76,23,73,15,9,39,84,1013,30,25,77,24,6,10,6,116,168,11,7
22-09-2009,0.1,20,68,26,79,26,79,24,75,15,10,31,81,1013,30,27,80,24,6,10,6,116,145,11,7
23-09-2009,0,21,70,26,79,26,79,24,75,14,9,43,85,1012,30,27,80,24,6,10,6,116,146,11,7
24-09-2009,0.7,22,71,27,80,27,80,24,76,12,7,39,85,1012,30,28,82,24,6,10,6,116,166,9,6
25-09-2009,0.6,21,70,27,80,27,80,24,76,14,9,29,83,1012,30,28,82,24,6,10,6,113,176,11,7
26-09-2009,0,21,70,28,82,28,82,25,77,10,6,4,79,1011,30,28,82,24,6,10,6,113,181,7,4
27-09-2009,0,21,69,27,81,27,81,25,77,11,7,4,76,1010,30,28,83,24,6,10,6,113,158,8,5
28-09-2009,0,20,68,27,80,27,80,24,76,11,7,16,77,1010,30,28,83,24,6,10,6,113,173,8,5
29-09-2009,0.2,20,69,27,81,27,81,25,77,10,6,28,78,1009,30,29,84,24,6,9,5,113,177,7,5
1-10-2009,0.7,21,70,27,80,27,80,24,76,18,11,37,82,1012,30,27,81,24,6,10,6,116,140,13,8
2-10-2009,0.7,21,70,27,80,27,80,24,76,19,12,44,83,1012,30,27,81,24,6,10,6,116,137,14,9
3-10-2009,0,21,71,26,80,26,80,24,76,19,12,54,85,1012,30,26,79,24,6,10,6,116,144,14,9
4-10-2009,1.2,22,71,27,81,27,81,25,77,19,12,46,83,1013,30,28,82,24,6,10,6,116,140,14,9
5-10-2009,0,22,71,28,82,28,82,25,78,16,10,27,82,1013,30,29,83,24,7,10,6,116,144,12,7
6-10-2009,0,21,70,27,80,27,80,24,76,14,9,39,83,1012,30,27,81,24,6,10,6,116,147,10,7
7-10-2009,2.8,22,71,27,81,27,81,25,77,14,9,37,84,1011,30,27,81,24,6,10,6,116,140,10,6
8-10-2009,2.3,22,71,28,82,28,82,25,77,13,8,27,83,1011,30,28,82,24,6,10,6,113,135,9,6
9-10-2009,4.7,22,72,28,82,28,82,25,77,15,9,26,85,1011,30,28,82,24,6,10,5,116,125,10,6
10-10-2009,3.8,22,72,28,82,28,82,25,77,16,10,20,85,1013,30,27,81,24,6,10,5,113,136,11,7
11-10-2009,3.6,22,72,28,82,28,82,25,77,21,13,36,85,1013,30,28,82,24,6,10,5,116,130,15,9
12-10-2009,3.7,22,72,27,81,27,81,25,77,17,10,25,86,1013,30,27,81,24,6,10,5,113,137,12,7
13-10-2009,6,23,73,28,82,28,82,25,77,16,10,39,88,1012,30,27,81,24,6,9,5,116,130,11,7
14-10-2009,7.6,23,73,28,82,28,82,25,77,14,9,39,88,1012,30,27,81,24,6,10,5,116,131,10,6
15-10-2009,2.4,22,72,27,81,27,81,25,77,14,9,33,86,1012,30,27,81,24,5,10,5,176,137,10,6
16-10-2009,0.2,21,70,27,81,27,81,25,77,12,8,19,81,1012,30,28,83,24,6,10,6,113,160,9,6
17-10-2009,1.4,22,71,27,81,27,81,25,77,8,5,18,83,1011,30,28,82,24,6,10,6,113,178,6,4
18-10-2009,1.3,22,72,28,82,28,82,25,77,13,8,24,85,1011,30,28,82,24,6,10,6,113,136,10,6
19-10-2009,2,23,73,29,84,29,84,26,78,15,9,20,84,1011,30,28,83,24,7,10,5,113,127,10,6
20-10-2009,1.3,23,73,29,84,29,84,26,79,17,11,18,83,1012,30,29,85,24,7,10,5,113,133,12,7
21-10-2009,2.3,22,72,28,83,28,83,26,78,13,8,20,83,1012,30,29,83,24,7,10,6,113,161,10,6
22-10-2009,4.4,22,72,27,81,27,81,25,76,13,8,42,87,1013,30,27,80,24,6,10,6,116,191,9,6
23-10-2009,5.9,23,73,28,83,28,83,25,77,12,8,34,87,1012,30,28,82,24,6,9,5,116,140,9,5
24-10-2009,6.3,23,74,28,83,28,83,25,78,13,8,24,87,1011,30,28,82,24,7,10,5,113,122,9,6
25-10-2009,4.9,23,74,29,84,29,84,26,78,14,9,23,86,1011,30,28,83,24,7,9,5,113,113,9,6
26-10-2009,8.7,23,73,28,82,28,82,25,77,18,11,38,88,1011,30,27,81,24,6,9,5,116,131,11,7
27-10-2009,6.9,23,73,28,83,28,83,25,78,15,9,36,85,1011,30,28,82,24,7,9,5,116,122,10,6
28-10-2009,5.6,23,73,27,81,27,81,25,76,16,10,36,88,1011,30,27,80,24,6,9,5,116,126,10,7
29-10-2009,2.2,23,73,28,83,28,83,25,78,12,8,27,86,1011,30,28,82,24,7,10,6,116,134,9,5
30-10-2009,2.4,23,74,29,83,29,83,26,78,10,6,29,87,1011,30,28,82,24,7,10,6,116,158,7,4
31-10-2009,1.4,22,72,27,81,27,81,25,77,11,7,25,86,1010,30,27,80,24,6,10,6,113,186,8,5
1-11-2009,0.5,22,72,27,81,27,81,25,77,10,6,23,86,1010,30,27,81,24,6,10,6,113,159,7,4
2-11-2009,3.1,23,73,28,83,28,83,25,78,13,8,34,86,1010,30,28,82,24,7,10,5,113,127,10,6
3-11-2009,3.7,23,74,29,84,29,84,26,79,11,7,22,85,1010,30,28,83,24,6,10,5,176,117,7,5
4-11-2009,2.6,23,74,29,85,29,85,26,79,12,7,19,86,1009,30,29,83,24,6,10,6,176,124,8,5
5-11-2009,3.3,23,74,29,84,29,84,26,78,14,9,22,87,1009,30,28,83,24,7,10,5,116,136,10,6
6-11-2009,2.7,23,73,28,83,28,83,25,78,14,9,22,86,1008,30,28,82,24,6,10,6,176,138,10,6
7-11-2009,3.7,23,73,28,83,28,83,25,78,16,10,23,87,1009,30,28,82,24,7,10,6,116,126,11,7
8-11-2009,3.7,23,73,29,84,29,84,26,78,17,10,19,85,1009,30,28,83,24,7,10,5,113,124,11,7
9-11-2009,5.3,23,74,29,84,29,84,26,78,13,8,23,85,1008,30,29,83,24,7,10,5,116,119,9,6
10-11-2009,4.4,23,74,29,84,29,84,26,78,14,8,26,86,1006,30,28,82,24,6,10,5,176,121,9,6
11-11-2009,5.5,23,74,29,84,29,84,26,78,11,7,44,87,1007,30,27,81,24,7,9,5,116,107,7,5
12-11-2009,4.6,24,75,29,84,29,84,26,79,10,6,29,88,1010,30,28,82,24,7,10,5,116,173,7,4
13-11-2009,5.5,24,74,29,84,29,84,26,78,10,6,28,88,1010,30,27,81,24,7,10,5,116,166,7,4
14-11-2009,4.7,23,74,29,84,29,84,26,78,9,6,29,87,1009,30,28,82,24,7,9,5,116,145,7,4
15-11-2009,11.1,23,74,28,83,28,83,25,78,13,8,41,88,1008,30,27,80,24,7,9,5,116,156,9,5
16-11-2009,5.3,23,73,27,81,27,81,25,76,9,6,57,91,1009,30,25,77,24,6,10,6,116,141,6,4
17-11-2009,6.3,23,74,27,81,27,81,25,77,6,4,54,90,1010,30,26,79,24,6,9,5,116,207,4,2
18-11-2009,16.6,22,72,26,79,26,79,24,75,9,6,69,92,1010,30,24,75,24,6,9,5,116,286,6,4
19-11-2009,12.9,23,73,27,81,27,81,24,76,10,6,73,90,1011,30,26,79,24,5,9,5,119,146,6,4
20-11-2009,11.8,23,74,28,82,28,82,25,77,10,6,56,91,1011,30,26,79,24,6,9,5,116,130,7,4
21-11-2009,9.8,23,74,28,82,28,82,25,77,10,6,58,91,1010,30,27,80,24,6,10,5,116,176,6,4
22-11-2009,4.7,23,73,28,82,28,82,25,77,10,6,44,90,1010,30,27,80,24,6,9,5,116,180,7,4
23-11-2009,1.7,23,73,28,83,28,83,25,78,11,7,18,85,1011,30,28,82,24,6,10,6,113,168,8,5
24-11-2009,0.3,22,71,28,82,28,82,25,77,11,7,11,83,1011,30,28,83,24,6,10,6,113,187,8,5
25-11-2009,2.5,22,72,28,83,28,83,25,77,10,6,21,85,1011,30,28,83,24,6,10,6,113,243,7,4
26-11-2009,4.3,23,73,28,83,28,83,26,78,7,5,36,85,1011,30,28,82,24,7,10,5,116,206,5,3
27-11-2009,12.6,24,75,29,84,29,84,26,78,7,5,66,89,1011,30,27,81,24,7,9,5,116,96,5,3
28-11-2009,4.8,23,74,29,84,29,84,26,78,8,5,58,87,1011,30,28,82,24,7,10,5,116,95,5,3
29-11-2009,7.2,24,75,29,84,29,84,26,78,8,5,41,89,1011,30,27,81,24,7,10,5,116,229,5,3
1-12-2009,2.7,22,72,27,81,27,81,25,76,10,6,33,88,1012,30,26,79,24,6,10,6,116,236,7,4
2-12-2009,2,22,72,28,82,28,82,25,78,9,6,19,83,1012,30,28,83,24,6,10,6,113,192,6,4
3-12-2009,1.6,23,73,29,84,29,84,26,78,9,6,11,85,1011,30,28,82,24,7,10,6,113,166,7,4
4-12-2009,2.7,23,73,28,83,28,83,25,78,10,6,23,85,1011,30,28,82,24,6,10,6,113,153,7,5
5-12-2009,15.6,23,74,28,83,28,83,25,77,14,9,52,90,1011,30,27,80,24,5,9,5,119,144,9,5
6-12-2009,7.7,23,74,29,83,29,83,25,78,14,9,32,88,1010,30,28,82,24,7,9,5,116,113,9,6
7-12-2009,6,24,74,29,84,29,84,26,78,7,4,33,88,1011,30,28,82,24,7,9,5,116,232,4,3
8-12-2009,9.7,24,75,29,85,29,85,26,79,6,3,34,88,1011,30,28,83,24,7,9,5,116,171,4,2
9-12-2009,4.4,23,74,29,84,29,84,25,78,7,4,41,89,1010,30,27,81,24,7,10,6,116,213,5,3
10-12-2009,1,22,72,28,83,28,83,26,78,7,5,16,83,1010,30,28,82,24,6,10,6,113,212,6,3
11-12-2009,0.3,21,70,28,82,28,82,25,78,9,5,12,79,1010,30,28,83,24,6,10,6,113,240,6,4
12-12-2009,0.2,21,69,29,84,29,84,26,79,7,5,13,73,1009,30,30,86,24,7,10,6,113,254,5,3
13-12-2009,0.8,22,71,29,84,29,84,26,79,8,5,12,77,1010,30,30,85,24,7,10,6,113,243,6,4
14-12-2009,0,22,71,28,83,28,83,26,78,11,7,9,79,1011,30,29,83,24,7,10,6,113,240,8,5
15-12-2009,0.2,22,71,28,83,28,83,26,78,12,7,12,80,1011,30,29,84,24,7,10,6,113,274,9,5
16-12-2009,2.2,22,72,28,82,28,82,25,78,8,5,17,83,1011,30,28,82,24,6,10,6,113,248,6,4
17-12-2009,0.8,22,71,28,83,28,83,26,79,7,5,10,79,1012,30,29,84,24,7,10,6,113,234,6,3
18-12-2009,0,21,70,28,82,28,82,25,78,9,6,11,79,1012,30,29,83,24,6,10,6,113,254,7,4
19-12-2009,1.3,21,70,27,81,27,81,25,77,11,7,11,80,1013,30,28,83,24,6,10,6,113,256,8,5
20-12-2009,0.3,22,71,28,82,28,82,25,78,9,6,14,82,1012,30,29,84,24,6,10,6,113,221,6,4
21-12-2009,2.1,21,71,28,82,28,82,25,78,6,4,31,80,1012,30,29,84,24,6,10,6,113,169,5,3
22-12-2009,0.7,22,72,28,82,28,82,25,78,6,4,47,83,1011,30,27,81,24,6,9,5,116,197,4,3
23-12-2009,0.8,22,72,28,83,28,83,26,78,10,6,36,80,1010,30,29,84,24,7,10,6,116,152,7,4
24-12-2009,5.4,23,73,29,84,29,84,26,79,11,7,39,84,1010,30,29,83,24,7,10,5,116,127,8,5
25-12-2009,22.2,24,74,28,83,28,83,25,77,7,5,69,90,1009,30,26,79,24,6,9,5,116,120,5,3
26-12-2009,28.6,23,73,27,80,27,80,24,75,4,3,85,94,1009,30,24,75,24,5,5,2,143,191,3,2
27-12-2009,7.8,24,74,28,83,28,83,25,77,5,3,61,91,1009,30,26,80,24,6,9,5,116,235,4,2
28-12-2009,6.2,23,73,26,79,26,79,24,75,9,6,53,93,1009,30,24,75,24,6,10,5,116,253,6,4
29-12-2009,4.6,23,74,28,82,28,82,25,77,7,5,59,90,1009,30,27,81,24,5,9,5,122,233,5,3
30-12-2009,4.6,23,73,27,81,27,81,25,77,11,7,55,89,1009,30,27,80,24,6,9,5,116,233,8,5
31-12-2009,3.1,23,73,27,81,27,81,25,76,7,4,58,90,1008,30,26,79,24,5,9,5,119,264,5,3
1-1-2010,0.9,23,73,27,81,27,81,25,77,12,8,61,88,1008,30,27,81,24,6,9,5,116,269,9,5
2-1-2010,4.8,23,74,29,83,29,83,25,78,15,9,37,88,1009,30,28,82,24,7,10,5,116,267,10,6
3-1-2010,2,24,75,29,85,29,85,26,79,12,7,38,87,1010,30,28,82,24,7,10,6,116,261,8,5
4-1-2010,2.1,24,75,29,84,29,84,26,78,11,7,39,88,1009,30,27,81,24,7,10,6,116,270,8,5
5-1-2010,7.9,24,75,28,83,28,83,25,78,14,9,54,91,1008,30,27,81,24,7,10,5,116,264,9,6
6-1-2010,9.8,23,74,27,81,27,81,25,76,10,6,63,92,1010,30,27,80,24,5,9,5,119,268,6,4
7-1-2010,2.9,22,72,27,80,27,80,24,76,9,5,70,89,1010,30,25,77,24,5,9,5,119,248,5,3
8-1-2010,3.7,23,73,27,80,27,80,24,76,13,8,52,89,1010,30,26,79,24,6,10,6,116,255,9,5
9-1-2010,4.3,23,73,27,80,27,80,24,76,11,7,64,90,1011,30,25,77,24,5,9,5,119,276,8,5
10-1-2010,12.3,23,73,27,81,27,81,24,76,12,7,67,90,1011,30,27,81,24,6,7,4,116,290,8,5
11-1-2010,3.5,23,73,27,81,27,81,25,76,16,10,45,89,1011,30,27,80,24,6,9,5,116,260,11,7
12-1-2010,10.9,23,73,27,81,27,81,25,76,23,14,52,91,1010,30,26,79,24,6,9,5,116,260,15,9
13-01-2010,3.2,22,72,27,81,27,81,25,77,22,14,30,85,1010,30,27,81,24,6,10,6,113,270,15,9
14-01-2010,2.9,22,72,28,82,28,82,25,77,22,14,29,84,1011,30,28,83,24,7,10,6,113,280,15,9
15-01-2010,2.5,22,72,28,82,28,82,25,78,22,14,36,84,1011,30,28,82,24,7,10,6,113,285,15,9
16-01-2010,4.7,23,73,28,82,28,82,25,77,22,14,37,87,1011,30,27,81,24,6,9,5,116,278,15,9
17-01-2010,3.7,22,72,28,82,28,82,25,77,27,16,32,84,1011,30,28,82,24,7,10,6,116,274,18,11
18-01-2010,1.3,22,72,28,82,28,82,25,78,20,12,25,82,1011,30,28,83,24,7,10,5,113,275,13,8
19-01-2010,2.5,23,73,29,83,29,83,26,78,8,5,25,84,1011,30,28,82,24,7,10,5,116,253,5,3
20-01-2010,2.3,22,72,27,81,27,81,25,76,5,3,49,88,1012,30,25,77,24,5,10,5,176,184,3,2
21-01-2010,3.4,22,72,28,82,28,82,25,77,7,4,56,83,1012,30,28,82,24,6,10,5,116,258,4,3
22-01-2010,3.3,23,73,27,81,27,81,25,76,13,8,43,89,1012,30,26,78,24,6,10,6,116,272,9,5
23-01-2010,5,23,73,27,80,27,80,24,75,10,6,53,91,1012,30,25,78,24,5,9,5,119,280,7,4
24-01-2010,5.4,23,74,28,82,28,82,25,77,12,7,40,89,1011,30,27,80,24,6,9,5,116,260,8,5
25-01-2010,11,23,73,27,81,27,81,24,76,6,4,48,91,1011,30,25,77,24,6,9,5,116,288,4,2
26-01-2010,3.4,22,72,26,80,26,80,24,75,9,6,48,90,1011,30,24,76,24,6,10,5,116,322,6,4
27-01-2010,4.7,23,73,28,82,28,82,25,77,12,7,50,88,1011,30,28,82,24,6,10,5,116,266,8,5
28-01-2010,3.8,23,74,28,83,28,83,25,78,9,6,40,88,1011,30,27,81,24,7,10,5,116,258,6,4
29-01-2010,7.8,23,73,27,80,27,80,24,76,12,7,57,91,1011,30,25,77,24,6,9,5,116,286,8,5
30-01-2010,14.6,23,74,28,83,28,83,25,77,11,7,51,90,1011,30,27,80,24,6,9,5,116,275,8,5
31-01-2010,22.1,23,73,27,80,27,80,24,75,10,6,64,93,1012,30,24,76,24,5,9,5,119,281,6,4
1-2-2010,7.4,23,74,28,82,28,82,25,77,14,8,49,90,1011,30,27,81,24,6,8,5,116,263,9,6
2-2-2010,3.8,23,73,27,80,27,80,24,76,12,8,36,91,1011,30,24,76,24,6,9,5,113,270,8,5
3-2-2010,2.8,23,74,29,84,29,84,26,78,13,8,27,88,1010,30,28,82,24,7,10,6,113,260,9,6
4-2-2010,4.1,23,74,29,85,29,85,26,79,8,5,42,86,1010,30,29,84,24,7,10,6,116,235,5,3
5-2-2010,22.6,24,75,29,84,29,84,25,78,8,5,80,91,1011,30,28,82,24,6,9,5,119,244,5,3
6-2-2010,47,23,73,26,79,26,79,24,75,7,5,68,94,1013,30,24,75,24,5,6,3,143,253,5,3
7-2-2010,6.1,23,73,28,82,28,82,25,77,8,5,54,87,1012,30,27,81,24,6,9,5,116,163,5,3
8-2-2010,11.3,24,75,29,84,29,84,26,78,8,5,57,91,1011,30,27,81,24,7,9,5,116,154,5,3
9-2-2010,4.5,24,75,29,85,29,85,26,78,6,4,58,90,1011,30,28,83,24,7,10,5,116,69,4,2
10-2-2010,9.2,24,75,30,87,30,87,27,80,9,5,32,87,1011,30,29,84,24,7,9,5,113,101,6,3
11-2-2010,10,24,76,31,87,31,87,27,80,5,3,37,88,1011,30,29,84,24,7,9,5,116,132,3,2
12-2-2010,9,24,75,30,86,30,86,26,79,6,4,42,89,1011,30,28,83,24,7,9,5,116,257,4,3
13-02-2010,9.5,24,75,30,85,30,85,26,79,9,6,47,87,1010,30,29,83,24,7,10,5,116,254,5,3
14-02-2010,14.6,24,75,29,84,29,84,26,78,8,5,62,90,1010,30,28,82,24,6,9,5,119,241,5,3
15-02-2010,7.1,23,74,28,82,28,82,25,77,5,3,74,91,1011,30,26,79,24,5,8,4,119,223,4,2
16-02-2010,8,24,75,30,85,30,85,26,79,7,4,45,88,1011,30,28,82,24,7,10,5,116,197,5,3
17-02-2010,8.7,24,75,29,85,29,85,26,79,5,3,57,89,1011,30,28,82,24,7,10,5,116,207,3,2
18-02-2010,9.3,24,75,29,84,29,84,25,78,6,4,66,91,1011,30,27,81,24,6,10,5,119,195,4,3
19-02-2010,26.3,23,73,27,80,27,80,24,76,6,4,74,93,1012,30,24,76,24,5,9,5,122,122,4,2
20-02-2010,6.1,23,74,28,82,28,82,25,77,8,5,49,90,1012,30,26,79,24,6,10,5,116,174,5,3
21-02-2010,5.2,24,74,29,84,29,84,26,78,9,6,43,89,1012,30,27,81,24,6,9,5,200,288,6,4
22-02-2010,12.7,23,74,27,81,27,81,25,76,10,6,58,91,1012,30,25,78,24,6,9,5,116,279,7,4
23-02-2010,4.9,24,74,29,84,29,84,26,78,9,6,50,89,1011,30,28,83,24,7,10,5,116,254,6,4
24-02-2010,0.4,23,74,29,84,29,84,26,78,7,4,44,87,1010,30,27,81,24,7,10,6,116,242,5,3
25-02-2010,7.2,24,75,30,86,30,86,26,79,7,4,61,86,1011,30,29,83,24,6,10,5,119,289,4,3
26-02-2010,9.6,24,76,31,87,31,87,27,80,6,4,37,87,1010,30,28,83,24,7,10,5,116,234,4,3
27-02-2010,7.6,24,76,30,87,30,87,26,80,8,5,32,89,1010,30,28,83,24,7,9,5,116,237,5,3
28-02-2010,6.7,24,76,30,87,30,87,26,80,10,6,44,88,1011,30,28,83,24,7,9,5,116,256,7,4
1-3-2010,4.1,24,75,29,85,29,85,26,79,12,7,28,89,1011,30,28,82,24,7,9,5,113,260,8,5
2-3-2010,1.9,24,75,30,86,30,86,26,79,9,6,27,86,1011,30,29,84,24,7,10,6,116,250,6,4
3-3-2010,2.8,24,75,30,85,30,85,26,79,7,4,19,87,1011,30,28,82,24,7,10,6,113,189,5,3
4-3-2010,4.8,23,74,28,83,28,83,25,77,6,4,44,90,1010,30,26,79,24,6,9,5,116,183,4,3
5-3-2010,9.7,24,75,30,86,30,86,26,79,7,4,53,87,1010,30,29,85,24,7,10,5,116,158,4,3
6-3-2010,1.7,23,73,27,81,27,81,25,77,14,9,42,87,1012,30,27,80,24,6,9,5,116,223,8,5
7-3-2010,5.8,23,74,30,85,30,85,26,79,9,5,39,84,1012,30,29,84,24,7,10,5,116,277,5,3
8-3-2010,5.9,24,75,30,86,30,86,26,80,6,4,41,86,1012,30,28,83,24,7,10,5,116,218,4,2
9-3-2010,14.6,23,74,28,82,28,82,25,77,5,3,60,90,1012,30,25,77,24,6,9,5,116,254,3,2
10-3-2010,5.9,23,74,28,83,28,83,25,78,7,4,47,89,1013,30,27,81,24,6,9,5,116,100,4,3
11-3-2010,4.2,23,73,28,83,28,83,26,78,9,5,33,86,1014,30,28,82,24,7,9,5,116,162,6,4
12-3-2010,6.3,23,74,28,83,28,83,25,77,7,4,37,90,1015,30,27,81,24,5,9,5,200,157,4,3
13-03-2010,9.7,24,74,28,83,28,83,25,77,12,8,42,91,1013,30,27,81,24,6,9,5,116,120,8,5
14-03-2010,9.2,24,75,29,84,29,84,25,78,11,7,43,90,1011,30,27,81,24,6,9,5,356,80,7,4
15-03-2010,15.4,24,75,29,84,29,84,26,78,9,6,42,90,1011,30,27,81,24,7,9,5,116,108,6,4
16-03-2010,8.7,23,74,27,81,27,81,25,76,6,4,69,91,1011,30,25,78,24,5,9,5,119,169,4,2
17-03-2010,8.4,23,74,29,84,29,84,26,78,7,4,53,88,1012,30,28,82,24,7,10,5,116,146,4,3
18-03-2010,4.3,23,74,28,83,28,83,25,78,5,3,56,88,1012,30,27,81,24,5,10,6,119,243,4,2
19-03-2010,12.3,24,75,28,83,28,83,25,78,8,5,63,90,1010,30,27,81,24,7,9,5,116,228,6,3
20-03-2010,16.3,24,75,28,83,28,83,25,77,6,4,58,91,1010,30,27,80,24,5,9,5,119,143,4,2
21-03-2010,7.7,24,75,30,85,30,85,26,79,6,4,33,89,1009,30,28,83,24,7,10,5,116,143,4,3
22-03-2010,9.1,24,76,30,86,30,86,26,79,7,4,42,90,1008,30,28,83,24,7,9,5,116,164,5,3
23-03-2010,11.6,24,76,30,87,30,87,26,80,6,4,42,89,1008,30,28,83,24,7,9,5,116,197,4,3
24-03-2010,7.4,24,75,29,85,29,85,26,78,11,7,37,90,1008,30,28,82,24,7,9,5,116,125,7,5
25-03-2010,3.5,24,75,30,86,30,86,26,79,7,5,18,87,1008,30,29,83,24,7,10,6,113,123,5,3
26-03-2010,1.5,23,74,29,83,29,83,26,78,6,4,26,88,1009,30,27,80,24,6,10,5,116,133,4,2
27-03-2010,1.9,23,74,28,83,28,83,25,78,9,6,45,88,1011,30,27,80,24,7,10,6,116,278,6,4
28-03-2010,3.8,24,74,29,84,29,84,26,78,11,7,34,88,1010,30,28,82,24,7,10,5,116,241,8,5
29-03-2010,3.7,23,74,29,83,29,83,26,78,10,7,46,88,1011,30,27,81,24,7,9,5,116,236,7,4
30-03-2010,5.5,23,73,27,80,27,80,24,76,14,9,50,91,1011,30,25,77,24,6,10,5,116,270,9,6
31-03-2010,2.9,23,74,28,83,28,83,25,78,12,7,65,88,1011,30,28,82,24,7,10,6,116,274,8,5
1-4-2010,2.4,23,74,28,83,28,83,25,78,8,5,52,88,1011,30,27,81,24,5,9,5,119,259,5,3
2-4-2010,4.8,23,74,29,83,29,83,25,78,11,7,37,88,1011,30,28,82,24,6,9,5,176,249,8,5
3-4-2010,2.8,23,74,29,84,29,84,26,78,10,6,22,87,1011,30,28,82,24,7,10,5,113,236,7,4
4-4-2010,3.6,23,74,29,84,29,84,26,78,9,6,29,86,1010,30,28,82,24,7,10,5,116,236,6,4
5-4-2010,3.8,23,74,29,85,29,85,26,79,7,5,42,85,1010,30,29,83,24,7,10,5,116,239,5,3
6-4-2010,5.6,24,75,30,86,30,86,26,79,9,6,32,86,1010,30,29,84,24,7,9,5,116,264,6,4
7-4-2010,6.4,24,75,29,85,29,85,26,78,12,8,48,90,1011,30,27,81,24,6,10,5,119,263,8,5
8-4-2010,1.2,23,74,29,84,29,84,26,79,11,7,31,85,1011,30,28,82,24,7,9,5,116,298,7,5
9-4-2010,9,24,75,30,86,30,86,27,80,9,6,39,86,1009,30,29,84,24,7,9,5,116,229,6,4
10-4-2010,12.8,24,75,30,85,30,85,26,79,6,4,69,89,1009,30,28,82,24,6,9,5,119,160,4,3
